iter	Logloss
126	0.07861906586
127	0.07861519868
128	0.07860909797
129	0.07860908874
130	0.07860905182
131	0.07860912566
132	0.07860918103
133	0.07860855342
134	0.07860822116
135	0.07860893183
136	0.07860895952
137	0.07860904259
138	0.07860890415
139	0.07860911643
140	0.07860897798
141	0.07860990094
142	0.07860966097
143	0.07860971634
144	0.07860958713
145	0.07860961482
146	0.07860961482
147	0.07860943023
148	0.07860940254
149	0.07860969789
150	0.07860944869
151	0.07860960559
152	0.07860993785
153	0.07861010399
154	0.07860997477
155	0.07861042702
156	0.07861042702
157	0.07861027012
158	0.0786102332
159	0.0786102332
160	0.07860989171
161	0.07860975326
162	0.07860975326
163	0.07860969789
164	0.07860945792
165	0.07860946715
166	0.07860971634
167	0.07860962405
168	0.07860986402
169	0.07861009476
170	0.07861005784
171	0.07860944869
172	0.07860976249
173	0.07860979018
174	0.07860980864
175	0.0786098271
176	0.07860988248
177	0.07861004861
178	0.07860988248
179	0.07860673521
180	0.07859783794
181	0.07859497679
182	0.07859129421
183	0.07859170954
184	0.07859189413
185	0.07859133113
186	0.07859139573
187	0.07859006668
188	0.07859024204
189	0.07858894991
190	0.07858675328
191	0.07858703017
192	0.07858714092
193	0.07858427977
194	0.07858234157
195	0.07858238771
196	0.07858278458
197	0.07858318145
198	0.07858304301
199	0.07858244309
200	0.07858239694
201	0.07858237848
202	0.07858232311
203	0.07858267383
204	0.07858277535
205	0.07858287688
206	0.07858283996
207	0.07858221235
208	0.07858221235
209	0.07858238771
210	0.0785825077
211	0.0785824154
212	0.07858238771
213	0.07858226773
214	0.0785821016
215	0.07858234157
216	0.07858212929
217	0.07858276612
218	0.07858267383
219	0.07858274766
220	0.07858278458
221	0.0785820093
222	0.07858204622
223	0.07858249847
224	0.07858261845
225	0.0785828215
226	0.07858267383
227	0.07858252616
228	0.07858247078
229	0.07858244309
230	0.07858243386
231	0.0785824154
232	0.07858252616
233	0.07858213852
234	0.07858213852
235	0.07858200007
236	0.07858206468
237	0.07858151091
238	0.07858151091
239	0.07857396115
240	0.07857233676
241	0.07857252135
242	0.07857242905
243	0.07857297359
244	0.07857316741
245	0.07857326894
246	0.07857325971
247	0.07857315818
248	0.07857310281
249	0.07857311204
250	0.07857139535
251	0.07856091983
252	0.07855987689
253	0.07855996919
254	0.07855946157
255	0.07855240098
256	0.07854899528
257	0.07854865379
258	0.07854906912
259	0.07854920756
260	0.07854901374
261	0.07854905989
262	0.07854901374
263	0.07854728782
264	0.07854805387
265	0.07854049489
266	0.07854028261
267	0.07853885203
268	0.07853892587
269	0.07853813213
270	0.07853786447
271	0.07853788293
272	0.07853724609
273	0.07853270516
274	0.07852836729
275	0.07852181432
276	0.07852009763
277	0.07852021761
278	0.0785199961
279	0.07852013455
280	0.07852022684
281	0.07852007917
282	0.07851962692
283	0.07851966384
284	0.07851971922
285	0.0785188055
286	0.0785188055
287	0.07851876858
288	0.07851755028
289	0.07851764257
290	0.07851767949
291	0.07851814097
292	0.07851803021
293	0.07851869474
294	0.07851873166
295	0.07851860245
296	0.07851658118
297	0.07851664579
298	0.0785166827
299	0.07851669193
300	0.07851658118
301	0.07851666424
302	0.07851664579
303	0.07851671039
304	0.07851669193
305	0.07851692267
306	0.07851673808
307	0.07851671039
308	0.07851670116
309	0.07851650734
310	0.07851667347
311	0.07851409844
312	0.07851311088
313	0.07850875454
314	0.07850880069
315	0.0785089299
316	0.07850858841
317	0.07850833921
318	0.07850817308
319	0.07850810847
320	0.07850800695
321	0.07850785928
322	0.0785077116
323	0.07850734242
324	0.07850745318
325	0.07850732396
326	0.07850740703
327	0.07850762854
328	0.07850752701
329	0.07850717629
330	0.07850765623
331	0.07850807155
332	0.07850798849
333	0.07850817308
334	0.07850726859
335	0.07850727781
336	0.07850760085
337	0.07850731473
338	0.07850738857
339	0.07850729627
340	0.07850705631
341	0.07850682557
342	0.07850695478
343	0.07850687172
344	0.07850678865
345	0.07850677019
346	0.07850653022
347	0.07850535807
348	0.07850562573
349	0.07850542268
350	0.07850377982
351	0.0785035214
352	0.07850368753
353	0.07850374291
354	0.07850306915
355	0.07850293071
356	0.07850294917
357	0.07850280149
358	0.07850316145
359	0.07850309684
360	0.0785031799
361	0.078503023
362	0.07849927581
363	0.07849723609
364	0.0784975222
365	0.07849506715
366	0.07849480872
367	0.07849501177
368	0.07849375656
369	0.07849278746
370	0.07849331354
371	0.07849281514
372	0.0784942088
373	0.0784929259
374	0.07849151378
375	0.07849078465
376	0.07848449011
377	0.07848413939
378	0.07848418554
379	0.07848371483
380	0.07848204429
381	0.07848154589
382	0.07848214581
383	0.07848223811
384	0.07848173971
385	0.07848186892
386	0.07848190584
387	0.07848207197
388	0.07848009686
389	0.07848042912
390	0.0784803922
391	0.07848037374
392	0.07848017992
393	0.07848069677
394	0.078480706
395	0.07848074292
396	0.07848047527
397	0.07848058602
398	0.07848052141
399	0.07848051218
400	0.07848041989
401	0.07847986612
402	0.07848083522
403	0.07848005994
404	0.07847992149
405	0.07847976459
406	0.07847991226
407	0.07847863859
408	0.07847869397
409	0.07847865705
410	0.07847857398
411	0.07847754028
412	0.07847781716
413	0.07847777101
414	0.07847768795
415	0.07847725416
416	0.07847725416
417	0.07847725416
418	0.07847725416
419	0.07847725416
420	0.07847725416
421	0.07847725416
422	0.07847725416
423	0.07847725416
424	0.07847725416
425	0.07847725416
426	0.07847725416
427	0.07847725416
428	0.07847725416
429	0.07847725416
430	0.07847725416
431	0.07847725416
432	0.07847725416
433	0.07847725416
434	0.07847725416
435	0.07847725416
436	0.07847725416
437	0.07847725416
438	0.07847725416
439	0.07847725416
440	0.07847725416
441	0.07847725416
442	0.07847725416
443	0.07847725416
444	0.07847725416
445	0.07847725416
446	0.07847725416
447	0.07847725416
448	0.07847725416
449	0.07847725416
450	0.07847725416
451	0.07847725416
452	0.07847725416
453	0.07847725416
454	0.07847725416
455	0.07847725416
456	0.07847725416
457	0.07847725416
458	0.07847725416
459	0.07847725416
460	0.07847725416
461	0.07847725416
462	0.07847725416
463	0.07847725416
464	0.07847725416
465	0.07847725416
466	0.07847725416
467	0.07847725416
468	0.07847725416
469	0.07847725416
470	0.07847725416
471	0.07847725416
472	0.07847725416
473	0.07847725416
474	0.07847725416
475	0.07847725416
476	0.07847725416
477	0.07847725416
478	0.07847725416
479	0.07847725416
480	0.07847725416
481	0.07847725416
482	0.07847725416
483	0.07847725416
484	0.07847725416
485	0.07847725416
486	0.07847725416
487	0.07847725416
488	0.07847725416
489	0.07847725416
490	0.07847725416
491	0.07847725416
492	0.07847725416
493	0.07847725416
494	0.07847725416
495	0.07847725416
496	0.07847725416
497	0.07847725416
498	0.07847725416
499	0.07847725416
500	0.07847725416
501	0.07847725416
502	0.07847725416
503	0.07847725416
504	0.07847725416
505	0.07847725416
506	0.07847725416
507	0.07847725416
508	0.07847725416
509	0.07847725416
510	0.07847725416
511	0.07847725416
512	0.07847725416
513	0.07847725416
514	0.07847725416
515	0.07847725416
516	0.07847725416
517	0.07847725416
518	0.07847725416
519	0.07847725416
520	0.07847725416
521	0.07847725416
522	0.07847725416
523	0.07847725416
524	0.07847725416
525	0.07847725416
526	0.07847725416
527	0.07847725416
528	0.07847725416
529	0.07847725416
530	0.07847725416
531	0.07847725416
532	0.07847725416
533	0.07847725416
534	0.07847725416
535	0.07847725416
536	0.07847725416
537	0.07847725416
538	0.07847725416
539	0.07847725416
540	0.07847725416
541	0.07847725416
542	0.07847725416
543	0.07847725416
544	0.07847725416
545	0.07847725416
546	0.07847725416
547	0.07847725416
548	0.07847725416
549	0.07847725416
550	0.07847725416
551	0.07847725416
552	0.07847725416
553	0.07847725416
554	0.07847725416
555	0.07847725416
556	0.07847725416
557	0.07847725416
558	0.07847725416
559	0.07847725416
560	0.07847725416
561	0.07847725416
562	0.07847725416
563	0.07847725416
564	0.07847725416
565	0.07847725416
566	0.07847725416
567	0.07847725416
568	0.07847725416
569	0.07847725416
570	0.07847725416
571	0.07847725416
572	0.07847725416
573	0.07847725416
574	0.07847725416
575	0.07847725416
576	0.07847725416
577	0.07847725416
578	0.07847725416
579	0.07847725416
580	0.07847725416
581	0.07847725416
582	0.07847725416
583	0.07847725416
584	0.07847725416
585	0.07847725416
586	0.07847725416
587	0.07847725416
588	0.07847725416
589	0.07847725416
590	0.07847725416
591	0.07847725416
592	0.07847725416
593	0.07847725416
594	0.07847725416
595	0.07847725416
596	0.07847725416
597	0.07847725416
598	0.07847725416
599	0.07847725416
600	0.07847725416
601	0.07847725416
602	0.07847725416
603	0.07847725416
604	0.07847725416
605	0.07847725416
606	0.07847725416
607	0.07847725416
608	0.07847725416
609	0.07847725416
610	0.07847725416
611	0.07847725416
612	0.07847725416
613	0.07847725416
614	0.07847725416
615	0.07847725416
616	0.07847725416
617	0.07847725416
618	0.07847725416
619	0.07847725416
620	0.07847725416
621	0.07847725416
622	0.07847725416
623	0.07847725416
624	0.07847725416
625	0.07847725416
626	0.07847725416
627	0.07847725416
628	0.07847725416
629	0.07847725416
630	0.07847725416
631	0.07847725416
632	0.07847725416
633	0.07847725416
634	0.07847725416
635	0.07847725416
636	0.07847725416
637	0.07847725416
638	0.07847725416
639	0.07847725416
640	0.07847725416
641	0.07847725416
642	0.07847725416
643	0.07847725416
644	0.07847725416
645	0.07847725416
646	0.07847725416
647	0.07847725416
648	0.07847725416
649	0.07847725416
650	0.07847725416
651	0.07847725416
652	0.07847725416
653	0.07847725416
654	0.07847725416
655	0.07847725416
656	0.07847725416
657	0.07847725416
658	0.07847725416
659	0.07847725416
660	0.07847725416
661	0.07847725416
662	0.07847725416
663	0.07847725416
664	0.07847725416
665	0.07847725416
666	0.07847725416
667	0.07847725416
668	0.07847725416
669	0.07847725416
670	0.07847725416
671	0.07847725416
672	0.07847725416
673	0.07847725416
674	0.07847725416
675	0.07847725416
676	0.07847725416
677	0.07847725416
678	0.07847725416
679	0.07847725416
680	0.07847725416
681	0.07847725416
682	0.07847725416
683	0.07847725416
684	0.07847725416
685	0.07847725416
686	0.07847725416
687	0.07847725416
688	0.07847725416
689	0.07847725416
690	0.07847725416
691	0.07847725416
692	0.07847725416
693	0.07847725416
694	0.07847725416
695	0.07847725416
696	0.07847725416
697	0.07847725416
698	0.07847725416
699	0.07847725416
700	0.07847725416
701	0.07847725416
702	0.07847725416
703	0.07847725416
704	0.07847725416
705	0.07847725416
706	0.07847725416
707	0.07847725416
708	0.07847725416
709	0.07847725416
710	0.07847725416
711	0.07847725416
712	0.07847725416
713	0.07847725416
714	0.07847725416
715	0.07847725416
716	0.07847725416
717	0.07847725416
718	0.07847725416
719	0.07847725416
720	0.07847725416
721	0.07847725416
722	0.07847725416
723	0.07847725416
724	0.07847725416
725	0.07847725416
726	0.07847725416
727	0.07847725416
728	0.07847725416
729	0.07847725416
730	0.07847725416
731	0.07847725416
732	0.07847725416
733	0.07847725416
734	0.07847725416
735	0.07847725416
736	0.07847725416
737	0.07847725416
738	0.07847725416
739	0.07847725416
740	0.07847725416
741	0.07847725416
742	0.07847725416
743	0.07847725416
744	0.07847725416
745	0.07847725416
746	0.07847725416
747	0.07847725416
748	0.07847725416
749	0.07847725416
750	0.07847725416
751	0.07847725416
752	0.07847725416
753	0.07847725416
754	0.07847725416
755	0.07847725416
756	0.07847725416
757	0.07847725416
758	0.07847725416
759	0.07847725416
760	0.07847725416
761	0.07847725416
762	0.07847725416
763	0.07847725416
764	0.07847725416
765	0.07847725416
766	0.07847725416
767	0.07847725416
768	0.07847725416
769	0.07847725416
770	0.07847725416
771	0.07847725416
772	0.07847725416
773	0.07847725416
774	0.07847725416
775	0.07847725416
776	0.07847725416
777	0.07847725416
778	0.07847725416
779	0.07847725416
780	0.07847725416
781	0.07847725416
782	0.07847725416
783	0.07847725416
784	0.07847725416
785	0.07847725416
786	0.07847725416
787	0.07847725416
788	0.07847725416
789	0.07847725416
790	0.07847725416
791	0.07847725416
792	0.07847725416
793	0.07847725416
794	0.07847725416
795	0.07847725416
796	0.07847725416
797	0.07847725416
798	0.07847725416
799	0.07847725416
800	0.07847725416
801	0.07847725416
802	0.07847725416
803	0.07847725416
804	0.07847725416
805	0.07847725416
806	0.07847725416
807	0.07847725416
808	0.07847725416
809	0.07847725416
810	0.07847725416
811	0.07847725416
812	0.07847725416
813	0.07847725416
814	0.07847725416
815	0.07847725416
816	0.07847725416
817	0.07847725416
818	0.07847725416
819	0.07847725416
820	0.07847725416
821	0.07847725416
822	0.07847725416
823	0.07847725416
824	0.07847725416
825	0.07847725416
826	0.07847725416
827	0.07847725416
828	0.07847725416
829	0.07847725416
830	0.07847725416
831	0.07847725416
832	0.07847725416
833	0.07847725416
834	0.07847725416
835	0.07847725416
836	0.07847725416
837	0.07847725416
838	0.07847725416
839	0.07847725416
840	0.07847725416
841	0.07847725416
842	0.07847725416
843	0.07847725416
844	0.07847725416
845	0.07847725416
846	0.07847725416
847	0.07847725416
848	0.07847725416
849	0.07847725416
850	0.07847725416
851	0.07847725416
852	0.07847725416
853	0.07847725416
854	0.07847725416
855	0.07847725416
856	0.07847725416
857	0.07847725416
858	0.07847725416
859	0.07847725416
860	0.07847725416
861	0.07847725416
862	0.07847725416
863	0.07847725416
864	0.07847725416
865	0.07847725416
866	0.07847725416
867	0.07847725416
868	0.07847725416
869	0.07847725416
870	0.07847725416
871	0.07847725416
872	0.07847725416
873	0.07847725416
874	0.07847725416
875	0.07847725416
876	0.07847725416
877	0.07847725416
878	0.07847725416
879	0.07847725416
880	0.07847725416
881	0.07847725416
882	0.07847725416
883	0.07847725416
884	0.07847725416
885	0.07847725416
886	0.07847725416
887	0.07847725416
888	0.07847725416
889	0.07847725416
890	0.07847725416
891	0.07847725416
892	0.07847725416
893	0.07847725416
894	0.07847725416
895	0.07847725416
896	0.07847725416
897	0.07847725416
898	0.07847725416
899	0.07847725416
900	0.07847725416
901	0.07847725416
902	0.07847725416
903	0.07847725416
904	0.07847725416
905	0.07847725416
906	0.07847725416
907	0.07847725416
908	0.07847725416
909	0.07847725416
910	0.07847725416
911	0.07847725416
912	0.07847725416
913	0.07847725416
914	0.07847725416
915	0.07847725416
916	0.07847725416
917	0.07847725416
918	0.07847725416
919	0.07847725416
920	0.07847725416
921	0.07847725416
922	0.07847725416
923	0.07847725416
924	0.07847725416
925	0.07847725416
926	0.07847725416
927	0.07847725416
928	0.07847725416
929	0.07847725416
930	0.07847725416
931	0.07847725416
932	0.07847725416
933	0.07847725416
934	0.07847725416
935	0.07847725416
936	0.07847725416
937	0.07847725416
938	0.07847725416
939	0.07847725416
940	0.07847725416
941	0.07847725416
942	0.07847725416
943	0.07847725416
944	0.07847725416
945	0.07847725416
946	0.07847725416
947	0.07847725416
948	0.07847725416
949	0.07847725416
950	0.07847725416
951	0.07847725416
952	0.07847725416
953	0.07847725416
954	0.07847725416
955	0.07847725416
956	0.07847725416
957	0.07847725416
958	0.07847725416
959	0.07847725416
960	0.07847725416
961	0.07847725416
962	0.07847725416
963	0.07847725416
964	0.07847725416
965	0.07847725416
966	0.07847725416
967	0.07847725416
968	0.07847725416
969	0.07847725416
970	0.07847725416
971	0.07847725416
972	0.07847725416
973	0.07847725416
974	0.07847725416
975	0.07847725416
976	0.07847725416
977	0.07847725416
978	0.07847725416
979	0.07847725416
980	0.07847725416
981	0.07847725416
982	0.07847725416
983	0.07847725416
984	0.07847725416
985	0.07847725416
986	0.07847725416
987	0.07847725416
988	0.07847725416
989	0.07847725416
990	0.07847725416
991	0.07847725416
992	0.07847725416
993	0.07847725416
994	0.07847725416
995	0.07847725416
996	0.07847725416
997	0.07847725416
998	0.07847725416
999	0.07847725416
